background,question,option,ground_truth,prediction,acc,explanation,bleu4,bleu1,meteor,rouge1,rouge2,rougeL,rougeLsum,bertscore_f1,bertscore_f1_avg_sent,bertscore_f1_max_sent
"A 30-year-old nulligravid woman, who is a military veteran, comes to the office because she has not had a menstrual period for the past year. She has not had nausea, vomiting, or night sweats. Menses previously occurred at regular 28-day intervals. She is sexually active with one male partner and uses condoms consistently. Three weeks ago, she returned from a 1-year deployment in the Middle East, where she worked as an army combat medic. She resumed work as a teacher 2 weeks ago. She appears tearful but otherwise in no distress. Temperature is 37.1°C (98.7°F), pulse is 88/min, respirations are 16/min, and blood pressure is 116/72 mm Hg. Physical examination, including pelvic examination, shows no abnormalities. Serum studies show: Thyroid-stimulating hormone: 2 μU/mL Follicle-stimulating hormone: 7 mIU/mL Luteinizing hormone: 10 mIU/mL Prolactin: 10 ng/mL β-hCG: negative Which of the following is the most likely cause of this patient’s amenorrhea?",Serum studies show: Thyroid-stimulating hormone: 2 μU/mL Follicle-stimulating hormone: 7 mIU/mL Luteinizing hormone: 10 mIU/mL Prolactin: 10 ng/mL β-hCG: negative Which of the following is the most likely cause of this patient’s amenorrhea?,"
A. Gonadal dysgenesis 45,X (Turner syndrome) 
B. Hypothalamic hypogonadism 
C. Polycystic ovarian syndrome 
D. Premature ovarian failure 
E. Prolactinoma
",B,B,True,"Given the patient's history and laboratory findings, hypothalamic hypogonadism is the most likely cause of her amenorrhea. Here's a detailed breakdown of why this is the case and why the other options are less likely: - Hypothalamic hypogonadism (Option B): This condition involves a disruption in the hypothalamus' ability to produce gonadotropin-releasing hormone (GnRH), which regulates the pituitary gland's production of follicle-stimulating hormone (FSH) and luteinizing hormone (LH). The patient's FSH and LH levels are within the normal range for a premenopausal woman, indicating that her ovaries are still functioning normally. However, the low levels suggest a lack of stimulation from the hypothalamus, consistent with hypothalamic hypogonadism. The patient's recent stressors, such as her deployment and subsequent return to work, can trigger a state of hypogonadotropic hypogonadism due to the body's response to stress, leading to decreased GnRH secretion. - Gonadal dysgenesis 45,X (Turner syndrome) (Option A): This genetic disorder typically presents with primary amenorrhea and other characteristic features like short stature, webbed neck, and lymphedema. Since the patient has a normal menstrual history before the onset of amenorrhea and no physical abnormalities are noted on examination, Turner syndrome is unlikely. - Polycystic ovarian syndrome (PCOS) (Option C): PCOS is characterized by elevated androgen levels, irregular menstrual cycles, and polycystic ovaries on ultrasound. The patient's menstrual cycle was regular before the onset of amenorrhea, and there is no mention of hirsutism, acne, or other signs of hyperandrogenism. Additionally, the patient's hormonal profile does not indicate elevated androgens, making PCOS less likely. - Premature ovarian failure (Option D): This condition involves the loss of ovarian function before age 40, often associated with elevated FSH levels (typically >40 mIU/mL) and low estradiol levels. The patient's FSH level is within the normal range, suggesting that her ovaries are still functional, thus ruling out premature ovarian failure. - Prolactinoma (Option E): Elevated prolactin levels can lead to amenorrhea, but the patient's prolactin level is within the normal range. Furthermore, prolactinomas are usually associated with galactorrhea (milk production from the breasts), which is not mentioned in the patient's history. In conclusion, given the patient's history of stress and the normal hormonal levels except for the low FSH and LH, hypothalamic hypogonadism is the most plausible diagnosis.",0.0068,0.0492,0.2295,0.1043,0.0476,0.0711,0.0711,0.5144,0.5408,0.6131
"A 45-year-old woman comes to the office because she has not had a menstrual period for 1 year. Menses previously occurred at regular 30-day intervals. She feels well, has no history of serious illness, and takes no medications. She has smoked one-half pack of cigarettes daily for 20 years. She is sexually active with one male partner and uses condoms consistently. She is 163 cm (5 ft 4 in) tall and weighs 63 kg (140 lb); BMI is 24 kg/m². Vital signs are within normal limits. Physical examination, including pelvic examination, shows no abnormalities. Measurement of which of the following serum concentrations is most likely to confirm the diagnosis?",Measurement of which of the following serum concentrations is most likely to confirm the diagnosis?,"
A. Estradiol 
B. Follicle-stimulating hormone 
C. β-hCG 
D. Luteinizing hormone 
E. Progesterone
",B,B,True,"The patient's presentation of amenorrhea (absence of menstruation) for one year, along with her age and other clinical details, suggests that she may be experiencing menopause. Menopause is defined as the permanent cessation of menstruation, typically occurring around the age of 50 but can occur earlier. The key diagnostic marker for menopause is an elevated level of follicle-stimulating hormone (FSH), which occurs due to the decline in ovarian function and the resultant decrease in estrogen production. - Option A (Estradiol): While estradiol levels do drop during menopause, they can still fluctuate and may not always be reliably low enough to diagnose menopause definitively on their own. - Option B (Follicle-stimulating hormone - FSH): Elevated FSH levels are a hallmark of menopause. As ovarian function declines, the pituitary gland increases its secretion of FSH in an attempt to stimulate the ovaries. This increase in FSH is usually accompanied by a decrease in estrogen production, leading to the characteristic symptoms of menopause. - Option C (β-hCG): This test is used primarily to detect pregnancy. Since the patient is not reporting any pregnancy-related symptoms and is using contraception, this test would not be relevant. - Option D (Luteinizing hormone - LH): Like FSH, LH also increases during menopause, but it is FSH that is more commonly measured and considered the primary indicator of menopause. - Option E (Progesterone): Progesterone levels are not typically used to diagnose menopause. They can vary widely throughout the menstrual cycle and do not provide a clear indication of menopausal status. Therefore, measuring the serum concentration of follicle-stimulating hormone (FSH) is the most reliable method to confirm the diagnosis of menopause in this patient.",0.0032,0.0344,0.259,0.0764,0.021,0.0764,0.0764,0.4732,0.5785,0.6917
"A 2-month-old girl is brought to the office by her mother for a routine examination. Newborn screening electrophoresis showed hemoglobin FS. The mother says her daughter has not had fever or pallor. The patient is feeding well and gaining weight appropriately. She receives no medications. She appears well. She is at the 35th percentile for length and weight. Temperature is 37.0°C (98.6°F), pulse is 158/min, and respirations are 28/min. Examination shows no abnormalities. All routine immunizations are administered. In addition to routine anticipatory guidance about feeding and development, the mother is instructed to observe the patient for pallor and fever and to palpate for an enlarged spleen. Which of the following is most appropriate to prevent complications in this patient?",Which of the following is most appropriate to prevent complications in this patient?,"
A. Amoxicillin as needed for febrile illness 
B. Instructions for the parents to palpate the long bones routinely 
C. Instructions for the parents to take and record the patient’s pulse daily 
D. Low-dose aspirin therapy 
E. Oral prophylactic penicillin therapy
",E,E,True,"The patient's newborn screening results showing hemoglobin FS suggest sickle cell trait (HbAS) rather than sickle cell disease (HbSS). However, the question implies that there might be a need for preventive measures against potential complications, which typically aligns more closely with sickle cell disease management. Given the context, it seems the scenario is considering a condition where prophylaxis is necessary to prevent infections, which is a common complication in sickle cell disease. Option A (Amoxicillin as needed for febrile illness): This is not the best approach because amoxicillin would be used to treat an infection rather than prevent one. Prophylactic antibiotics are recommended for children with sickle cell disease to prevent severe bacterial infections. Option B (Instructions for the parents to palpate the long bones routinely): Palpating the long bones is not a standard practice for monitoring sickle cell disease or its complications. It does not help in preventing infections or other common complications like acute chest syndrome. Option C (Instructions for the parents to take and record the patient’s pulse daily): While monitoring vital signs can be important, recording the pulse daily is not a specific preventive measure for sickle cell disease complications. It does not address the primary concern of preventing infections or other serious complications. Option D (Low-dose aspirin therapy): Aspirin is generally avoided in children due to the risk of Reye's syndrome unless specifically indicated for conditions such as Kawasaki disease or to prevent blood clots in certain situations. It is not a standard recommendation for sickle cell disease prevention. Option E (Oral prophylactic penicillin therapy): This is the correct answer. Children with sickle cell disease are often prescribed prophylactic penicillin to reduce the risk of serious bacterial infections, which are a significant cause of morbidity and mortality in these patients. Starting penicillin prophylaxis early in life and continuing until at least five years of age is a standard recommendation to prevent severe infections. Therefore, the most appropriate action to prevent complications in this patient, assuming she has sickle cell disease or a similar condition requiring such precautions, is oral prophylactic penicillin therapy.",0.0078,0.0282,0.2305,0.0659,0.0331,0.0659,0.0659,0.4528,0.5847,0.6615
"A 3-week-old boy is brought to the physician by his mother because of a 5-day history of yellow eyes and skin and white stools. Pregnancy and delivery were uncomplicated. The patient's temperature is 37.1°C (98.8°F), pulse is 160/min, respirations are 40/min, and blood pressure is 85/50 mm Hg. Examination shows diffuse jaundice. Cardiopulmonary examination shows no abnormalities. The abdomen is nontender. The liver edge is palpated 4 cm below the right costal margin. The spleen tip is palpated 3 cm below the left costal margin. Laboratory studies show: Leukocyte count: 10,000/mm³ Serum Bilirubin, total: 16 mg/dL Direct: 12 mg/dL AST: 800 U/L ALT: 500 U/L Amylase: 100 U/L Which of the following is the most appropriate next step in diagnosis?","Laboratory studies show: Leukocyte count: 10,000/mm³ Serum Bilirubin, total: 16 mg/dL Direct: 12 mg/dL AST: 800 U/L ALT: 500 U/L Amylase: 100 U/L Which of the following is the most appropriate next step in diagnosis?","
A. Air-contrast enema 
B. Ultrasonography of the abdomen 
C. Upper gastrointestinal series 
D. Colonoscopy 
E. Esophagogastroduodenoscopy
",B,B,True,"Given the clinical presentation of a 3-week-old infant with jaundice, elevated liver enzymes, and hepatomegaly, the most likely diagnosis is neonatal hepatitis or biliary atresia. These conditions require prompt investigation to prevent irreversible liver damage. Option A (Air-contrast enema) is used primarily for diagnosing intussusception, which is not indicated by the symptoms described here. Option C (Upper gastrointestinal series) is typically used to evaluate the esophagus, stomach, and duodenum for structural abnormalities but does not provide information about liver function or biliary obstruction. Option D (Colonoscopy) is not relevant in this case as it focuses on the colon and rectum, areas that are not implicated based on the clinical presentation. Option E (Esophagogastroduodenoscopy) can be useful for direct visualization of the upper gastrointestinal tract but does not address the primary concern of liver dysfunction or biliary obstruction. Option B (Ultrasonography of the abdomen) is the most appropriate next step. It allows for the evaluation of liver size, texture, and presence of bile duct dilation, which are critical findings in distinguishing between neonatal hepatitis and biliary atresia. Additionally, ultrasonography can help identify other potential causes of liver dysfunction such as choledochal cysts or vascular anomalies. Given the urgency of the situation, an abdominal ultrasound is the preferred initial imaging modality to guide further management.",0.0123,0.0445,0.2186,0.093,0.0469,0.0775,0.0775,0.4614,0.4879,0.5405
"A 52-year-old woman comes to the physician for a follow-up examination. She received the diagnosis of hypertension 3 weeks ago, and lisinopril therapy was begun at that time. She has had a constant, nonproductive, hacking cough for 2 weeks but has not had any other problems. She has no history of serious illness and takes no other medications. She does not smoke. She drinks one to two glasses of wine daily. She does aerobic exercise for 30 minutes four to five times weekly. Her blood pressure has decreased from 164/92 mm Hg 3 weeks ago to 140/84 mm Hg today. Lungs are clear to auscultation. Which of the following is the most appropriate next step in management of this patient's cough?",Which of the following is the most appropriate next step in management of this patient's cough?,"
A. Pulmonary function tests 
B. CT scan of the chest 
C. Course of prednisone 
D. Discontinuation of lisinopril 
E. Use of a cough suppressant 
F. No change in management is indicated at this time
",D,D,True,"Option A (Pulmonary function tests) - This test would be more relevant if there were signs of obstructive or restrictive lung disease, which is not indicated here. The patient's lungs are clear on auscultation, and her symptoms do not suggest a condition that would require pulmonary function testing. Option B (CT scan of the chest) - Given that the patient's cough started after she began taking lisinopril and there are no other significant symptoms or physical findings suggesting a need for further imaging, a CT scan is not indicated. The cough is likely related to the medication rather than an underlying lung pathology. Option C (Course of prednisone) - Prednisone is typically used for inflammatory conditions such as asthma or chronic obstructive pulmonary disease (COPD). Since the patient's cough is likely due to lisinopril, corticosteroids would not be expected to alleviate her symptoms. Option D (Discontinuation of lisinopril) - Lisinopril, an ACE inhibitor, is known to cause a persistent dry cough in some patients. Given that the patient's cough began shortly after starting lisinopril and there are no other apparent causes, discontinuing the lisinopril is the most appropriate action. If the cough resolves after stopping the medication, it confirms the association between the cough and the drug. Option E (Use of a cough suppressant) - While a cough suppressant might temporarily relieve the symptom, it does not address the underlying cause of the cough, which appears to be related to the lisinopril. Therefore, this would not be the most effective approach. Option F (No change in management is indicated at this time) - Given the temporal relationship between the start of lisinopril and the onset of the cough, and the absence of other potential causes, continuing the current treatment without addressing the cough would not be advisable. Therefore, the most appropriate next step in managing this patient's cough is to discontinue lisinopril, as it is the most likely cause of her symptoms.",0.0111,0.0385,0.2964,0.0947,0.0655,0.0828,0.0828,0.4812,0.5962,0.7254
A 27-year-old primigravid woman at 41 weeks' gestation is admitted to the hospital for induction of labor. She has received cervical ripening agents and is now receiving oxytocin. The cervix is 9 cm dilated and 100% effaced; the vertex is at 0 station. Fetal monitoring shows contractions every 3 minutes and a reassuring heart rate. She requests pain medication. Which of the following is the most likely adverse effect of an intravenous opioid in this patient?,Which of the following is the most likely adverse effect of an intravenous opioid in this patient?,"
A. Maternal fever 
B. Maternal tachycardia 
C. Neonatal acidosis 
D. Neonatal arrhythmia 
E. Neonatal respiratory depression
",E,E,True,"Intravenous opioids administered to a laboring mother can cross the placenta and affect the fetus. Among the options provided, neonatal respiratory depression (option E) is the most likely adverse effect of an intravenous opioid in this patient. Opioids can suppress the newborn's respiratory drive, leading to decreased respiration rates and potentially hypoxia if not managed properly. - Option A (Maternal fever): While opioids can cause side effects such as nausea, vomiting, and itching, they do not typically cause maternal fever. - Option B (Maternal tachycardia): Opioids generally have a sedative effect on the cardiovascular system, which may lead to bradycardia rather than tachycardia in the mother. - Option C (Neonatal acidosis): Although opioids can affect fetal heart rate patterns, leading to variable decelerations that might be associated with acidosis, the direct cause of acidosis is not a primary adverse effect of opioids. - Option D (Neonatal arrhythmia): Opioids are not known to directly cause neonatal arrhythmias. - Option E (Neonatal respiratory depression): This is the most significant concern with the use of opioids during labor, as it can lead to difficulty breathing in the newborn, necessitating immediate intervention such as suctioning and possibly positive pressure ventilation. Therefore, the most likely adverse effect of an intravenous opioid in this patient is neonatal respiratory depression.",0.0405,0.06,0.4026,0.1416,0.1071,0.1327,0.1327,0.5014,0.6248,0.8126
"A 7-year-old girl is brought to the clinic by her father because of behavior problems at school since she started second grade 6 months ago. Her teacher is concerned because she cannot sit still or complete tasks and is not learning at the same pace as her classmates. Psychoeducational testing shows normal intelligence. The father says his daughter’s behavior problems have worsened since last year. She snores at night and wets the bed several nights weekly. She has no history of serious illness and receives no medications. She has been at the 25th percentile for height and weight for the past 3 years. Pulse is 105/min and regular, respirations are 22/min, and blood pressure is 105/65 mm Hg. The tonsils are 3+. Cardiopulmonary and abdominal examinations show no abnormalities. On neurologic examination, cranial nerves are intact. Deep tendon reflexes are 2+ in all extremities. Finger-nose testing shows no abnormalities. Romberg sign is absent. Her gait is normal. Which of the following is the most appropriate next step in diagnosis?",Which of the following is the most appropriate next step in diagnosis?,"
A. EEG 
B. Karyotype analysis 
C. MRI of the brain 
D. Polysomnography 
E. Thyroid function tests
",D,D,True,"Given the clinical scenario, the most appropriate next step in diagnosis would be polysomnography (D). Here's why: - Polysomnography: This test is indicated due to the patient's symptoms of snoring and bedwetting, which could suggest sleep-disordered breathing such as obstructive sleep apnea (OSA). OSA can lead to daytime sleepiness, hyperactivity, and cognitive difficulties, which align with the child's behavioral issues and academic struggles. Addressing potential sleep disorders is crucial before considering other diagnostic avenues. - EEG (A): An EEG is typically ordered when there is suspicion of epilepsy or other seizure disorders. While it might be considered if there were signs of neurological dysfunction, the current presentation does not strongly suggest this. - Karyotype Analysis (B): This test is usually performed to diagnose genetic conditions that may present with developmental delays or dysmorphic features. Since the psychoeducational testing showed normal intelligence and there are no specific indicators of a genetic disorder, this is less likely to be the next step. - MRI of the Brain (C): An MRI would be more appropriate if there were neurological signs or symptoms suggesting structural brain abnormalities. However, the neurologic examination was unremarkable, making this less urgent compared to addressing the sleep issues first. - Thyroid Function Tests (E): These tests are important in ruling out hypothyroidism, which can cause cognitive and behavioral issues. However, given the absence of other typical hypothyroid symptoms (such as cold intolerance, constipation, or delayed growth), and the presence of sleep-related symptoms, addressing sleep first is more pertinent. In summary, the combination of behavioral issues, poor academic performance, and sleep-related symptoms strongly suggests that evaluating for sleep-disordered breathing through polysomnography should be prioritized.",0.0124,0.0308,0.1658,0.0764,0.049,0.0556,0.0556,0.4595,0.5711,0.7093
"An 8-year-old boy is brought to the emergency department (ED) by ambulance 45 minutes after he was struck by a car while riding his bicycle. He did not lose consciousness but has multiple rib fractures with depression of the left anterior chest wall. His parents have been notified and are on their way to the hospital. On the patient's arrival to the ED, his temperature is 37.2°C (99.0°F), pulse is 180/min, respirations are 36/min, and blood pressure is 65/30 mm Hg. The abdomen is distended with exquisite tenderness to palpation. A rapid intravenous infusion of 0.9% saline is begun. CT scans are quickly obtained and show a disrupted spleen and an abdominal cavity filled with free fluid. The parents arrive at the hospital and are informed that their son needs an emergency laparotomy and splenectomy to control the internal bleeding. A saline infusion is continued to support the patient's blood pressure. The parents provide consent to proceed with the operation but refuse to consent to transfusion of blood or blood products, regardless of consequences, because of their religious beliefs. As the patient is transferred to the operating room, his pulse is 210/min and blood pressure is 50/20 mm Hg. Hemoglobin concentration is 3.8 g/dL. The surgeon agrees with the anesthesiologist that the patient will die without transfusion of blood and plasma. Which of the following is the most appropriate action?",Which of the following is the most appropriate action?,"
A. Contact the national organization of the parents’ religion and insist that the parents speak with a representative on the phone regarding the matter 
B. Contact the parents’ religious advisor to request help in acquiring consent for blood transfusion 
C. Proceed with the blood transfusion while obtaining an emergency telephone court order 
D. Proceed with the operation and abide by the parents’ wishes that no blood products be used 
E. Transfer the patient by ambulance immediately to a bloodless surgical center
",C,C,True,"In this scenario, the patient is critically ill and requires immediate intervention to save his life. The parents' refusal to consent to blood transfusions due to their religious beliefs poses a significant ethical dilemma. However, the medical team must prioritize the patient's survival over non-medical considerations when the patient's life is in imminent danger. Option A: Contacting the national organization of the parents' religion and insisting that they speak with a representative on the phone regarding the matter is not practical in an emergency situation where time is critical. This approach would likely delay necessary treatment and could result in the patient's death. Option B: Contacting the parents' religious advisor to request help in acquiring consent for blood transfusion might be more effective than Option A, as it involves someone who understands the family's beliefs. However, even if the religious advisor were able to convince the parents, this process would still take valuable time that the patient may not have. Option C: Proceeding with the blood transfusion while obtaining an emergency telephone court order is the most appropriate action. In cases where there is a clear and imminent threat to life and the parents' refusal to consent to necessary treatment is based on non-medical reasons, healthcare providers can seek legal intervention. An emergency telephone court order allows for the bypassing of parental consent in life-threatening situations, ensuring that the patient receives the necessary treatment to survive. Option D: Proceeding with the operation and abiding by the parents' wishes that no blood products be used would likely result in the patient's death, as the medical team has determined that the patient will die without a transfusion. This option prioritizes the parents' beliefs over the patient's right to life and medical necessity. Option E: Transferring the patient by ambulance immediately to a bloodless surgical center is not feasible given the patient's critical condition. Such a transfer would take too long and would likely result in the patient's death before reaching another facility. Therefore, the most appropriate action is to proceed with the blood transfusion while simultaneously seeking an emergency telephone court order to override the parents' refusal, ensuring that the patient receives the life-saving treatment he needs.",0.0051,0.0177,0.1262,0.0363,0.026,0.0363,0.0363,0.4229,0.5459,0.6403
"A female newborn has the onset of tachypnea 4 hours after birth. She was delivered at term to a 24-year-old woman following an uncomplicated pregnancy and delivery. Apgar scores were 9 and 9 at 1 and 5 minutes, respectively. Her parents had refused prenatal screening. The patient's temperature is 37.2°C (99.0°F), pulse is 150/min, respirations are 60/min, and blood pressure is 55/35 mm Hg. On cardiac examination, a single, loud S₂ is heard. The liver edge is palpated 3 cm below the right costal margin. Capillary refill time is 6 seconds. Peripheral pulses are difficult to palpate in all extremities. Arterial blood gas analysis on room air shows: pH: 7.24 PCO₂: 35 mm Hg (N=27–40) PO₂: 68 mm Hg HCO₃⁻: 15 mEq/L Chest x-ray shows increased pulmonary haziness and vascular markings suggestive of bilateral pulmonary edema. The most appropriate next step in management is administration of which of the following?",The most appropriate next step in management is administration of which of the following?,"
A. Bolus of 0.9% saline 
B. Bolus of sodium bicarbonate 
C. Intravenous alprostadil (prostaglandin E₁) 
D. Intravenous digoxin 
E. Intravenous dopamine
",C,C,True,"Given the clinical presentation of a newborn with tachypnea, poor perfusion, and signs of heart failure, along with the chest X-ray findings indicative of pulmonary edema, the scenario strongly suggests persistent pulmonary hypertension of the newborn (PPHN). PPHN occurs when the newborn fails to make the normal transition from fetal to neonatal circulation, leading to high resistance in the pulmonary vasculature and resulting in right-to-left shunting through the ductus arteriosus and foramen ovale. Option A (Bolus of 0.9% saline): While fluid resuscitation may be necessary in cases of hypovolemia, it is not the primary treatment for PPHN. In this case, the infant's condition is more likely due to pulmonary hypertension rather than hypovolemia. Option B (Bolus of sodium bicarbonate): This would be inappropriate as the acidosis seen here (pH 7.24) is metabolic in nature, likely secondary to lactic acidosis due to poor perfusion, and not due to a primary respiratory acidosis that would require bicarbonate therapy. Option C (Intravenous alprostadil (prostaglandin E₁)): Alprostadil is the correct choice because it helps maintain patency of the ductus arteriosus, which can act as a bypass for blood flow around the lungs, thereby reducing the workload on the right ventricle and improving systemic perfusion. It is a first-line treatment for PPHN. Option D (Intravenous digoxin): Digoxin is used primarily for heart failure and atrial fibrillation but does not address the underlying issue of pulmonary hypertension. It would not be the first-line treatment for PPHN. Option E (Intravenous dopamine): Dopamine can increase cardiac output and blood pressure, but it does not directly address the pulmonary hypertension. Additionally, its use in PPHN is controversial and generally not recommended as a first-line therapy. Therefore, the most appropriate next step in management is the administration of intravenous alprostadil (prostaglandin E₁) to help manage the pulmonary hypertension and improve oxygenation and perfusion.",0.0114,0.034,0.2596,0.0798,0.0556,0.0675,0.0675,0.4393,0.5097,0.6057
"A 43-year-old woman comes to the office for a follow-up examination 1 week after she was discharged from the hospital following an overnight admission for an episode of crushing, aching chest pain. The pain was located behind her sternum and radiated to her left jaw and shoulder. She also had shortness of breath, palpitations, and nausea. Initial ECG obtained on admission showed ST-segment depressions in leads V₃ through V₆. Nitroglycerin was administered, and the chest pain resolved. Follow-up serial ECGs disclosed no abnormalities and serum troponin concentrations were within the reference ranges. Cardiac catheterization obtained the next morning showed no substantial narrowing of the coronary arteries. At discharge, the patient declined medication to prevent recurrence of pain. The patient reports that since discharge, she has had two episodes of chest discomfort lasting 2 to 4 minutes, similar in location and quality to the pain precipitating her hospitalization. Medical history otherwise is unremarkable and she takes no routine medications. Vital signs are within normal limits. Physical examination discloses no abnormalities. Which of the following is the most appropriate pharmacotherapy to prescribe at this time?",Which of the following is the most appropriate pharmacotherapy to prescribe at this time?,"
A. Diltiazem 
B. Lisinopril 
C. Propranolol 
D. Warfarin 
E. No pharmacotherapy is indicated at this time
",A,A,True,"Given the patient's presentation, which includes typical angina symptoms (crushing, aching chest pain behind the sternum radiating to the left jaw and shoulder, associated with shortness of breath, palpitations, and nausea), and the findings from her initial evaluation (ST-segment depressions on ECG, resolution of pain with nitroglycerin, and normal cardiac enzymes and coronary angiography), the diagnosis leans towards unstable angina or non-ST-elevation myocardial infarction (NSTEMI). However, the absence of significant coronary artery disease on cardiac catheterization suggests that the patient may be experiencing vasospastic angina, a condition where coronary arteries spasm, leading to reduced blood flow to the heart muscle. - Option A (Diltiazem): This calcium channel blocker is often used in patients with vasospastic angina because it can help dilate coronary arteries and reduce spasm. It would be appropriate to prescribe diltiazem to prevent further episodes of chest pain. - Option B (Lisinopril): An ACE inhibitor like lisinopril is typically used in patients with hypertension, heart failure, or post-myocardial infarction to improve survival and reduce morbidity. Given the lack of evidence of coronary artery disease and the absence of heart failure, lisinopril is not indicated in this case. - Option C (Propranolol): A beta-blocker such as propranolol might be considered in stable angina or post-MI, but it could potentially exacerbate symptoms in patients with vasospastic angina due to its negative inotropic effects and potential to increase coronary spasm. Therefore, it is not the first-line treatment here. - Option D (Warfarin): Anticoagulation therapy with warfarin is generally reserved for patients with atrial fibrillation, mechanical heart valves, or those who have had a thromboembolic event. There is no indication for anticoagulation in this patient’s scenario. - Option E (No pharmacotherapy is indicated at this time): Considering the patient's recurrent episodes of chest discomfort despite being asymptomatic at rest, pharmacotherapy is warranted to prevent further episodes and manage her condition effectively. Therefore, based on the clinical presentation and the diagnostic workup, diltiazem is the most appropriate pharmacotherapy to prescribe at this time.",0.0183,0.0312,0.2611,0.0745,0.0519,0.0745,0.0745,0.4563,0.5729,0.7546
"A 35-year-old woman is brought to the emergency department by police after they found her wandering the streets and appearing intoxicated. On arrival, she is tremulous and appears distressed. She says she moved out of her abusive boyfriend’s apartment 1 week ago because she was afraid he would kill her. She has no financial or emotional family support. She worked at a grocery store until 1 month ago when she was fired for missing four shifts during the course of 1 week. During the past week, she has slept less than 4 hours nightly because she has slept on the streets or in shelters. She has panic disorder treated with fluoxetine. She takes no other medications. Ten years ago, she underwent 6 months of psychotherapy for dependent personality disorder. During the past year, she has drunk four or more glasses of wine and other alcoholic beverages nightly. She tried to quit drinking alcohol twice during the past year but was unsuccessful. Her last alcoholic drink was 24 hours ago. Pulse is 90/min and blood pressure is 140/90 mm Hg. Physical examination shows resting hand tremors and delayed reflexes. Mental status examination shows slurred speech. She has an irritable mood and anxious affect. Blood alcohol concentration is 140 mg/dL. Which of the following is the strongest predisposing risk factor for suicide in this patient?",Which of the following is the strongest predisposing risk factor for suicide in this patient?,"
A. Adjustment disorder with depressed mood 
B. Alcohol use disorder 
C. Dependent personality disorder 
D. History of physical abuse 
E. Panic disorder
",B,B,True,"- Adjustment Disorder with Depressed Mood (Option A): While adjustment disorders can be significant contributors to psychological distress, particularly in the context of recent life changes such as moving out due to fear of violence, they do not carry the same level of risk for suicide as active substance use disorders like alcoholism. - Alcohol Use Disorder (Option B): This is the strongest predisposing risk factor for suicide in this patient. Chronic alcohol use can lead to severe mental health issues, including depression and anxiety, which significantly increase the risk of suicidal ideation and behavior. Additionally, withdrawal from alcohol can cause severe symptoms such as delirium tremens, which can also heighten the risk of suicide. The patient's history of attempting to quit drinking but failing, coupled with her current state of withdrawal, indicates a strong dependence on alcohol, which is a critical risk factor. - Dependent Personality Disorder (Option C): Although this condition can contribute to feelings of helplessness and low self-esteem, it does not inherently elevate the risk of suicide to the extent that active substance abuse does. The patient's history of psychotherapy suggests some form of management or improvement in this area. - History of Physical Abuse (Option D): Physical abuse can certainly contribute to a range of mental health issues and increase the risk of suicide, but in this case, the patient's current situation involving alcohol use disorder presents a more immediate and potent risk factor. - Panic Disorder (Option E): While panic disorder can be debilitating and contribute to overall mental health deterioration, it is generally managed with medication (in this case, fluoxetine) and therapy. The patient's current presentation is dominated by the effects of alcohol withdrawal and ongoing alcohol use, which pose a higher risk for suicide compared to the panic disorder alone. Given the patient's current state of alcohol withdrawal, her history of chronic alcohol use, and the associated mental and physical health risks, alcohol use disorder stands out as the most significant predisposing risk factor for suicide in this scenario.",0.0211,0.0339,0.2515,0.0793,0.057,0.0737,0.0737,0.4805,0.6168,0.7711
