background,question,option,ground_truth,prediction,acc,explanation,bleu4,bleu1,meteor,rouge1,rouge2,rougeL,rougeLsum,bertscore_f1,bertscore_f1_avg_sent,bertscore_f1_max_sent
"A 1-month-old boy is brought to the emergency department because of a 1-day history of fever and cough. His temperature is 38.2°C (100.8°F), pulse is 140/min, and respirations are 54/min. Physical examination shows intercostal retractions. Wheezes are heard in all lung fields. A blood culture grows coagulase-negative, catalase-positive, gram-positive cocci in clusters. Which of the following best represents the infectious agent in this patient's blood culture?",Which of the following best represents the infectious agent in this patient's blood culture?,"
A. Staphylococcus aureus, contaminant 
B. Staphylococcus aureus, pathogen 
C. Staphylococcus epidermidis, contaminant 
D. Staphylococcus epidermidis, pathogen 
E. Streptococcus pneumoniae, contaminant 
F. Streptococcus pneumoniae, pathogen 
G. Streptococcus sanguis, contaminant 
H. Streptococcus sanguis, pathogen
",C,C,True,"- Staphylococcus epidermidis is a common skin commensal that can cause infections, but it is not typically associated with the symptoms described in this case. The symptoms of fever, cough, and wheezing, along with the presence of intercostal retractions and rapid breathing, suggest an infection that is more likely to be caused by a pathogenic bacterium. - Streptococcus pneumoniae is a common respiratory pathogen that can cause pneumonia, which fits the clinical presentation of the patient. However, the blood culture results indicate a coagulase-negative, catalase-positive, gram-positive cocci in clusters, which aligns more closely with Staphylococcus epidermidis rather than Streptococcus pneumoniae. - Staphylococcus aureus is a well-known pathogen that can cause severe infections, including pneumonia, and would be expected to grow on blood cultures. However, the specific characteristics mentioned (coagulase-negative, catalase-positive) rule out S. aureus. - Streptococcus sanguis is a normal oral and pharyngeal flora and is rarely pathogenic, making it unlikely to be the cause of the patient's symptoms. Given these points, the most appropriate answer is Staphylococcus epidermidis, which is a contaminant rather than a pathogen in this context. Therefore, the best answer is [C].",0.0,0.0413,0.2356,0.1078,0.0396,0.0686,0.0686,0.4504,0.5755,0.6085
"A new drug, Drug X, is being investigated to determine its pharmacokinetic properties in humans. A male participant who weighs 85 kg (187 lb) with 50 L of total body water begins treatment with an intravenous infusion of Drug X at the rate of 100 mg/h. This drug is known to distribute in total body water. The plasma concentrations of the drug are measured. Results show that the steady-state plasma concentration of Drug X is 50 mg/L. Based on this information, which of the following is the clearance rate of this drug in this man?","Based on this information, which of the following is the clearance rate of this drug in this man?","
A. 20 mg/h 
B. 100 mg/h 
C. 0.22 L/h 
D. 2 L/h 
E. 22 L/h
",D,C,False,"To determine the clearance rate of Drug X, we need to use the relationship between the steady-state plasma concentration, the rate of administration, and the volume of distribution. Given: - Steady-state plasma concentration (Css) = 50 mg/L - Rate of administration (Infusion rate) = 100 mg/h - Total body water volume (Vd) = 50 L The formula for the steady-state plasma concentration (Css) when the drug distributes uniformly in the total body water is: \[ \text{Css} = \frac{\text{Rate of administration}}{\text{Volume of Distribution (Vd)}} \] Plugging in the given values: \[ 50 \, \text{mg/L} = \frac{100 \, \text{mg/h}}{50 \, \text{L}} \] This equation holds true, confirming our given data is consistent. Now, to find the clearance rate (Cl), we use the formula: \[ \text{Clearance rate (Cl)} = \frac{\text{Rate of administration}}{\text{Steady-state plasma concentration (Css)}} \] Substituting the given values: \[ \text{Cl} = \frac{100 \, \text{mg/h}}{50 \, \text{mg/L}} = 2 \, \text{L/h} \] However, the clearance rate is typically expressed in units of volume per unit time, which in this case is already in liters per hour. Therefore, the clearance rate of Drug X in this man is 2 L/h. Thus, the correct answer is [C].",0.003,0.0411,0.2587,0.1279,0.0461,0.1096,0.1096,0.411,0.5616,0.7166
"A 78-year-old woman is admitted to the intensive care unit because of diverticulitis complicated by Escherichia coli sepsis. Treatment with ciprofloxacin is started. Three days later, her serum creatinine concentration has increased from 0.7 mg/dL on admission to 1.3 mg/dL. Urinalysis shows muddy brown casts. The most likely cause of the findings in this patient is ischemia of which of the following structures?",The most likely cause of the findings in this patient is ischemia of which of the following structures?,"
A. Bowman capsule 
B. Glomerulus 
C. Interstitium 
D. Proximal tubule 
E. Renal vein
",D,B,False,"The increase in serum creatinine concentration from 0.7 mg/dL to 1.3 mg/dL within three days, along with the presence of muddy brown casts in the urinalysis, strongly suggests that the patient is experiencing renal ischemia. Let's break down the options: A. Bowman capsule - This structure is part of the nephron where filtrate is formed but is not directly involved in the process of renal ischemia. B. Glomerulus - The glomerulus is the capillary network in the kidney where blood filtration occurs. Ischemia of the glomerulus would lead to decreased blood flow and filtration, resulting in an increase in serum creatinine as it reflects the overall kidney function. The presence of casts (which can be made of cellular debris) in the urine could also indicate glomerular damage due to ischemia. C. Interstitium - While the interstitium plays a role in kidney function, it is less directly implicated in the immediate changes seen in serum creatinine levels and the presence of casts. D. Proximal tubule - The proximal tubule is responsible for reabsorption of water and solutes. While ischemia can affect its function, the rapid rise in serum creatinine and the presence of casts more strongly suggest glomerular involvement. E. Renal vein - The renal vein carries deoxygenated blood away from the kidneys. While renal vein thrombosis can cause renal ischemia, the clinical presentation described (increased serum creatinine and casts) is more indicative of acute glomerular injury rather than venous issues. Given these points, the most likely cause of the findings in this patient is ischemia of the glomerulus. The rapid increase in serum creatinine and the presence of casts strongly point towards acute glomerular dysfunction, which is consistent with ischemic injury.",0.0288,0.0508,0.305,0.107,0.0875,0.0936,0.0936,0.4965,0.5764,0.8205
"A 34-year-old woman with myasthenia gravis comes to the emergency department because of a 2-day history of increasing weakness, shortness of breath, and abdominal cramping. Current medications are prednisone and pyridostigmine. Her temperature is 37°C (98.6°F), pulse is 45/min, and respirations are 25/min and shallow. Her voice is soft and hypernasal, and she coughs weakly when swallowing water. Breath and heart sounds are normal. Pulmonary testing shows inability to generate a normal negative inspiratory force during forced inspiration. The abdomen is soft and nontender, with increased bowel sounds. Muscle strength is 4/5 diffusely, with severe, continuous, and diffuse fasciculations. Deep tendon reflexes are sluggish, but symmetric. Which of the following is the most likely cause of this patient's weakness?",Which of the following is the most likely cause of this patient's weakness?,"
A. Aspiration pneumonia 
B. Guillain-Barré syndrome 
C. Insufficient dose of prednisone 
D. Motor neuron disease 
E. Pyridostigmine overdose
",E,C,False,"The patient's presentation strongly suggests an exacerbation of her underlying myasthenia gravis rather than any of the other options provided. Here’s a detailed breakdown: 1. Myasthenia Gravis (MG) Exacerbation: The patient's symptoms—increasing weakness, shortness of breath, and abdominal cramping—are consistent with a worsening of myasthenia gravis. Myasthenia gravis is characterized by fluctuating muscle weakness and fatigability, which can be triggered by stress, infection, or certain medications. The inability to generate a normal negative inspiratory force during forced inspiration is a hallmark sign of MG, indicating respiratory muscle involvement. 2. Guillain-Barré Syndrome (GBS): GBS typically presents with rapid onset of symmetrical weakness in the limbs, often starting in the legs and progressing to the upper body. It usually does not present with respiratory distress, abdominal cramps, or a hypernasal voice. Additionally, GBS patients do not typically have a history of myasthenia gravis. 3. Insufficient Dose of Prednisone: While prednisone is a common treatment for myasthenia gravis, it is unlikely that the patient would be experiencing such severe symptoms if the dose were insufficient. The patient's current medications include prednisone, and the severity of her symptoms suggests that the dose might need adjustment, but not necessarily an insufficient dose. 4. Motor Neuron Disease: Motor neuron diseases like amyotrophic lateral sclerosis (ALS) typically present with progressive muscle weakness and atrophy, often beginning in the proximal muscles and sparing the cranial nerves. The patient's symptoms, including weakness throughout the body and fasciculations, are more consistent with MG than ALS. 5. Pyridostigmine Overdose: Pyridostigmine is used to treat myasthenia gravis by enhancing the action of acetylcholine at neuromuscular junctions. An overdose would likely result in excessive cholinergic effects, causing symptoms such as sweating, salivation, and gastrointestinal upset, but not the specific combination of respiratory distress and fasciculations seen here. Given the clinical presentation and the context of the patient's known condition, the most likely cause of her weakness is an exacerbation of myasthenia gravis. This exacerbation could be due to various factors such as infection, stress, or other triggers, leading to a worsening of her neuromuscular junction dysfunction.",0.0051,0.0251,0.2116,0.071,0.033,0.0546,0.0546,0.4493,0.5499,0.682
A 35-year-old woman comes to the office because she has had three first-trimester spontaneous abortions during the past 3 years. Physical examination shows no abnormalities. Laboratory studies show no endocrine abnormalities. Chromosomal analysis shows a paracentric inversion of the long arm of chromosome 1. Which of the following best describes this patient’s risk for early spontaneous abortions and a liveborn child with aneuploidy?,Which of the following best describes this patient’s risk for early spontaneous abortions and a liveborn child with aneuploidy?,"
A. High Risk for Early Spontaneous Abortions: high Risk for Liveborn Child With Aneuploidy 
B. High Risk for Early Spontaneous Abortions: low Risk for Liveborn Child With Aneuploidy 
C. Low Risk for Early Spontaneous Abortions: high Risk for Liveborn Child With Aneuploidy 
D. Low Risk for Early Spontaneous Abortions: low Risk for Liveborn Child With Aneuploidy
",B,C,False,"- Low Risk for Early Spontaneous Abortions: The patient's chromosomal inversion (paracentric inversion of the long arm of chromosome 1) does not typically increase the risk of early miscarriages. Inversions can be balanced or unbalanced, but in this case, it appears to be a balanced inversion as there are no endocrine abnormalities and physical examination results are normal. Balanced inversions generally do not cause recurrent miscarriages unless they are unbalanced. - High Risk for Liveborn Child With Aneuploidy: Paracentric inversions on chromosome 1 are known to be associated with an increased risk of producing aneuploid gametes (specifically trisomies 21, 18, and 13). This is due to the potential for non-disjunction during meiosis, leading to gametes with an extra copy of one of these chromosomes. However, the risk of having a liveborn child with aneuploidy is not necessarily high; it depends on the specific type and location of the inversion. Given that the patient has experienced three first-trimester spontaneous abortions, it suggests a higher risk for early miscarriages, which aligns with option C. Therefore, the patient has a low risk for early spontaneous abortions but a high risk for a liveborn child with aneuploidy.",0.0187,0.0645,0.3679,0.1589,0.0943,0.1308,0.1308,0.5222,0.5941,0.6642
"A 12-year-old boy is brought to the office by his parents for genetic counseling because of a family history of genetic disorders. He has no symptoms or history of major medical illness. The patient’s maternal grandfather died of Huntington disease at the age of 35 years. Genetic testing of the mother showed 19 triplet repeats on each huntingtin (HTT) allele (N=10–20). The patient’s paternal grandfather had colon cancer at the age of 30 years, and the father had numerous colon polyps at the age of 20 years treated with a colectomy. Genetic testing of the father shows heterozygosity for a frame-shift mutation in the APC gene. Physical examination of the patient shows abnormalities. Based on this patient’s risk for genetic disease, it is most appropriate for the physician to order which of the following genetic tests at this time?","Based on this patient’s risk for genetic disease, it is most appropriate for the physician to order which of the following genetic tests at this time?","
A. Analysis of triplet repeat sizes of HTT 
B. Full sequencing and rearrangement analysis of APC 
C. Full sequencing of HTT 
D. Specific testing for the APC frame-shift mutation 
E. It is not recommended to do predictive genetic testing on a minor
",D,E,False,"Given the information provided, it is not recommended to do predictive genetic testing on a minor. This recommendation is based on several ethical and legal considerations: - Ethical Considerations: Minors have not yet reached the age where they can fully understand the implications of genetic test results and make informed decisions about their future. Additionally, minors may face discrimination or stigmatization if they are found to be carriers of genetic conditions. - Legal Considerations: In many jurisdictions, minors cannot consent to genetic testing without parental or guardian consent. Even when such consent is given, there are often restrictions on how the results can be used and disclosed. - Psychological Impact: Genetic testing can have significant psychological impacts, especially for minors who might not yet be fully aware of the potential consequences. Testing could lead to anxiety, depression, or other mental health issues. Therefore, the most appropriate action for the physician in this scenario would be to avoid predictive genetic testing on the patient. Instead, the focus should be on providing supportive care, education, and counseling regarding the family history of genetic disorders. While the patient's parents are seeking genetic counseling due to the family history, the primary concern here is the ethical and legal framework rather than specific genetic testing recommendations for the patient. Thus, the best course of action is to defer any predictive genetic testing until the patient reaches an age where they can give informed consent and understand the implications of the results.",0.0,0.0584,0.2635,0.1402,0.052,0.0959,0.0959,0.5552,0.5973,0.6974
"A 25-year-old man comes to the office because of a 4-hour history of irritability, restlessness, tremor, and palpitations. He is a known user of amphetamines. His pulse is 120/min, respirations are 25/min, and blood pressure is 150/100 mm Hg. Physical examination shows no abnormalities. The most likely cause of this patient's symptoms is sympathomimetic activity arising from which of the following?",The most likely cause of this patient's symptoms is sympathomimetic activity arising from which of the following?,"
A. Decreased intracellular metabolism of biogenic amines 
B. Decreased monoamine oxidase activity 
C. Decreased presynaptic receptor activation 
D. Increased intracellular metabolism of biogenic amines 
E. Increased presynaptic receptor activation 
F. Increased release of biogenic amines
",F,E,False,"The patient's symptoms—irritability, restlessness, tremor, and palpitations—are consistent with sympathetic nervous system (SNS) overactivity, which can be caused by sympathomimetic effects. Given that the patient is a known user of amphetamines, the most likely cause of his symptoms is increased presynaptic receptor activation. Amphetamines act as potent sympathomimetics, meaning they mimic the effects of catecholamines (such as norepinephrine and dopamine) on the sympathetic nervous system. When these drugs are used, they increase the release of neurotransmitters and enhance their effects at the postsynaptic receptors. This results in an overstimulation of the SNS, leading to the symptoms described. Let's examine why the other options are incorrect: A. Decreased intracellular metabolism of biogenic amines - This would typically lead to depletion of neurotransmitters rather than increased activity, which does not match the patient's symptoms. B. Decreased monoamine oxidase activity - Monoamine oxidase inhibitors (MAOIs) are used to treat depression but do not directly cause the symptoms described. Additionally, the patient is using amphetamines, which have stimulatory effects, not inhibitory ones. C. Decreased presynaptic receptor activation - This would result in reduced neurotransmitter release and decreased activity, which contradicts the patient's symptoms. D. Increased intracellular metabolism of biogenic amines - This would lead to breakdown of neurotransmitters, resulting in lower levels, not higher activity. F. Increased release of biogenic amines - While this could contribute to increased activity, it is less specific compared to increased presynaptic receptor activation, which is more directly linked to the stimulant effect of amphetamines. Therefore, the most accurate answer is E, as increased presynaptic receptor activation due to the stimulatory effects of amphetamines is the primary cause of the patient's symptoms.",0.0032,0.0443,0.2394,0.1024,0.055,0.0956,0.0956,0.4881,0.5721,0.6961
"A 5-year-old girl is brought to the office by her mother because of a 6-hour history of bloody diarrhea. She is interactive and in no acute distress. Her blood pressure is 90/55 mm Hg. Abdominal examination shows normoactive bowel sounds. Stool cultures are obtained, and the patient's mother is advised to give the girl plenty of fluids. Five days later, the patient develops decreased urine output and is brought back to the office. Her blood pressure is now 135/88 mm Hg. Physical examination shows pallor. Laboratory studies show: Hemoglobin 8.5 g/dL (N=11–15) Hematocrit 26% (N=28%–45%) Platelet count 45,000/mm³ (N=150,000–400,000) Serum creatinine 3.3 mg/dL (N=0.3–0.7) Which of the following infectious agents is the most likely cause of these findings?",7) Which of the following infectious agents is the most likely cause of these findings?,"
A. Campylobacter jejuni 
B. Escherichia coli 
C. Rotavirus 
D. Salmonella enterica serovar enteritidis 
E. Yersinia pestis
",B,C,False,"Rotavirus is the most likely cause of these findings based on the clinical presentation and laboratory results. 1. Clinical Presentation: Bloody diarrhea lasting for 6 hours is a common symptom of rotavirus gastroenteritis, especially in young children. The child's interactive behavior and lack of acute distress suggest that she is not severely dehydrated or in critical condition, which is consistent with rotavirus infection. 2. Laboratory Findings: - Hemoglobin (Hb) and Hematocrit (Hct): Both are below normal levels, indicating anemia. This is consistent with rotavirus infection, as it can lead to acute hemorrhagic colitis and subsequent blood loss. - Platelet Count: Lower than normal, which could be due to the gastrointestinal bleeding from rotavirus-induced hemorrhagic colitis. - Serum Creatinine: Elevated to 3.3 mg/dL, which indicates renal impairment. Rotavirus infection can cause hemolytic uremic syndrome (HUS), a complication where there is a significant risk of developing thrombotic microangiopathy, leading to kidney failure. 3. Other Options: - Campylobacter jejuni: While it can cause bloody diarrhea, it typically does not present with such severe anemia or renal impairment. - Escherichia coli: Certain strains can cause bloody diarrhea but do not usually result in the same degree of anemia and renal impairment seen here. - Salmonella enterica serovar enteritidis: It can cause bloody diarrhea but is less likely to cause the specific combination of anemia and renal impairment observed. - Yersinia pestis: This bacterium is associated with plague, which presents with symptoms like fever, chills, and septic shock, not with the described bloody diarrhea and anemia. Given the clinical picture and laboratory findings, rotavirus is the most plausible cause of the patient's condition.",0.016,0.0348,0.1682,0.0783,0.0573,0.0569,0.0569,0.4759,0.5558,0.7087
"A 78-year-old woman is admitted to the hospital because of a 1-week history of jaundice. CT scan of the abdomen shows a mass suggestive of pancreatic cancer. Three hours later, the on-call physician enters the patient's room to discuss the prognosis and obtain consent for a biopsy scheduled for the next morning. On entering the room, the physician greets the patient and her husband. The physician then learns that the patient speaks only Mandarin. Her husband is fluent in Mandarin and English. The hospital interpreter is not available until tomorrow morning. The patient's husband appears anxious and insists that the physician speaks to him and allows him to serve as an interpreter for his wife. Which of the following is the most appropriate next step in management?",Which of the following is the most appropriate next step in management?,"
A. Allow the patient's husband to serve as an interpreter 
B. Consult the hospital ethics committee 
C. Explain to the husband that information cannot be provided until the hospital interpreter arrives in the morning 
D. Use a telephone interpreter service
",D,A,False,"- Option A (Allow the patient's husband to serve as an interpreter): This is the most appropriate choice given the circumstances. The patient speaks only Mandarin, and her husband is fluent in both Mandarin and English. Allowing the husband to interpret ensures that the patient can understand the medical information being discussed, which is crucial for informed consent. It also respects the patient's wishes and cultural background. - Option B (Consult the hospital ethics committee): While this might be necessary in some complex situations involving patient autonomy and communication, it is not the immediate priority here. The patient's health and understanding of the situation are paramount, and immediate action is needed to ensure she can give informed consent. Consulting the ethics committee would likely delay the process unnecessarily. - Option C (Explain to the husband that information cannot be provided until the hospital interpreter arrives in the morning): This approach is not ideal because it could lead to misunderstandings and anxiety for the patient and her husband. It does not address the immediate need for the patient to understand the information about her condition and treatment options. Additionally, it may cause unnecessary stress and delay the consent process. - Option D (Use a telephone interpreter service): Although using a telephone interpreter service is better than no interpretation, it is less reliable compared to face-to-face interpretation. The quality of communication over the phone might be compromised, leading to potential misinterpretations. Moreover, the patient's husband is fluent in both languages, making direct communication more effective and efficient. In summary, allowing the patient's husband to serve as an interpreter is the most appropriate and effective way to ensure that the patient understands the medical information and can give informed consent.",0.0031,0.0217,0.1309,0.053,0.0267,0.0464,0.0464,0.4384,0.56,0.6247
"A 4-year-old boy develops fever 3 weeks after being admitted to the hospital for induction chemotherapy for treatment of acute lymphoblastic leukemia. Chemotherapy medications are L-asparaginase, dexamethasone, doxorubicin, and vincristine. His temperature is 38.2°C (100.8°F), pulse is 122/min, and respirations are 24/min. Physical examination shows pallor, alopecia, and ulcerations over the gums. A central venous catheter with entry site in the right upper chest is present but has no surrounding erythema. A blood culture grows gram-negative rods after 36 hours. Which of the following underlying mechanisms is the most likely cause of this patient's susceptibility to infection?",Which of the following underlying mechanisms is the most likely cause of this patient's susceptibility to infection?,"
A. Deficiency of terminal complement 
B. Hypogammaglobulinemia 
C. Impaired T-lymphocyte function 
D. Inhibition of tumor necrosis factor α function 
E. Neutropenia
",E,E,True,"Neutropenia is the most likely cause of this patient's susceptibility to infection given his recent history of chemotherapy for acute lymphoblastic leukemia. Acute lymphoblastic leukemia (ALL) often leads to bone marrow suppression, which can result in neutropenia, a condition where there is a low number of neutrophils (a type of white blood cell that plays a crucial role in fighting infections). The chemotherapy regimen used includes drugs like L-asparaginase, which can be nephrotoxic and myelosuppressive, leading to a decrease in neutrophil count. Let's examine why the other options are less likely: A. Deficiency of terminal complement - This mechanism is more commonly associated with autoimmune diseases or certain genetic disorders, not typically seen as a direct consequence of chemotherapy-induced bone marrow suppression. B. Hypogammaglobulinemia - This condition involves a deficiency in immunoglobulins (antibodies), which would lead to impaired antibody production rather than an increase in susceptibility to infections due to neutropenia. C. Impaired T-lymphocyte function - While T-cells play a critical role in immune responses, they are not directly affected by chemotherapy-induced neutropenia. The primary concern here is the reduction in neutrophils, which are essential for immediate defense against bacterial infections. D. Inhibition of tumor necrosis factor α function - Tumor necrosis factor α (TNFα) is involved in inflammation and immune response, but it is not directly linked to the development of neutropenia. Its inhibition would not explain the patient's current condition. Therefore, the patient's susceptibility to infection is most likely due to neutropenia resulting from the chemotherapy-induced bone marrow suppression.",0.0285,0.0458,0.2687,0.1099,0.0812,0.0879,0.0879,0.4956,0.5999,0.7091
A 65-year-old woman comes to the office for a follow-up examination 1 year after she underwent operative resection of the right colon and chemotherapy for stage III colon cancer. She reports fatigue. Physical examination shows no abnormalities. A staging CT scan of the chest and abdomen shows five new 2- to 3-cm masses in the liver and both lungs. This patient's cancer most likely spread to the lungs via which of the following structures?,This patient's cancer most likely spread to the lungs via which of the following structures?,"
A. Inferior mesenteric vein 
B. Inferior vena cava 
C. Left colic vein 
D. Middle colic artery 
E. Pulmonary vein 
F. Superior mesenteric artery 
G. Superior vena cava
",B,B,True,"The spread of cancer from the liver to the lungs typically occurs through the hepatic veins and inferior vena cava (IVC). The hepatic veins carry blood from the liver to the inferior vena cava, and then this blood flows into the right atrium of the heart before entering the pulmonary circulation. Let's examine why the other options are incorrect: A. Inferior mesenteric vein - This vein drains blood from the lower part of the small intestine and the descending part of the transverse colon. It does not directly connect to the liver or the lungs. C. Left colic vein - This vein drains blood from the ascending colon and the left half of the transverse colon. It also does not directly connect to the liver or the lungs. D. Middle colic artery - This artery supplies blood to the middle portion of the transverse colon. It does not play a role in the spread of cancer from the liver to the lungs. E. Pulmonary vein - These veins carry oxygenated blood from the lungs back to the left atrium of the heart. They do not serve as conduits for metastasis from the liver to the lungs. F. Superior mesenteric artery - This artery supplies blood to the upper part of the small intestine and the entire transverse colon. It does not directly connect to the liver or the lungs. G. Superior vena cava - This vein carries deoxygenated blood from the upper body to the right atrium of the heart. While it is a major vessel, it does not directly connect to the liver or the lungs in the context of metastasis from the liver to the lungs. Therefore, the most likely pathway for the cancer to spread from the liver to the lungs is through the hepatic veins and the inferior vena cava.",0.0,0.0302,0.1537,0.0698,0.0256,0.0635,0.0635,0.4149,0.5725,0.6716
A 6-year-old boy with acute lymphoblastic leukemia is brought to the office for a follow-up examination. He is receiving high-dose methotrexate therapy. A drug is added to the patient's medication regimen to decrease the toxicity of this therapy to normal cells. The beneficial effect of this new drug on normal cells is most likely achieved by bypassing the cellular requirement for which of the following enzymes?,The beneficial effect of this new drug on normal cells is most likely achieved by bypassing the cellular requirement for which of the following enzymes?,"
A. Dihydrofolate reductase 
B. Methionine synthase 
C. Pyruvate decarboxylase 
D. Thiamine pyrophosphate 
E. Thymidylate synthase
",A,E,False,"Thymidylate synthase (TS) is an enzyme that plays a crucial role in DNA synthesis by catalyzing the conversion of thymidine monophosphate (TMP) to thymidylate (dTMP), a necessary step in DNA replication. In the context of chemotherapy, particularly high-dose methotrexate (MTX) therapy, TS is inhibited, leading to a block in DNA synthesis and cell proliferation. When a drug is added to the patient's medication regimen to decrease the toxicity of methotrexate to normal cells, it is likely acting as a competitive inhibitor of thymidylate synthase. This means that the new drug would bind to the active site of the enzyme, preventing methotrexate from binding and inhibiting its activity. By doing so, the new drug allows normal cells to continue functioning normally because they do not require thymidylate synthase for their DNA synthesis. In contrast, the other options do not directly address the mechanism of action of decreasing methotrexate toxicity to normal cells: - Dihydrofolate reductase (DHFR): While DHFR is inhibited by methotrexate, it is primarily involved in the conversion of dihydrofolate to tetrahydrofolate, which is essential for nucleotide synthesis. However, this does not directly relate to the specific issue of normal cell toxicity. - Methionine synthase: This enzyme is involved in the conversion of homocysteine to methionine and is not directly related to the inhibition of DNA synthesis by methotrexate. - Pyruvate decarboxylase: This enzyme is involved in the conversion of pyruvate to acetaldehyde and is not relevant to the mechanism of action of methotrexate or its toxicity. - Thiamine pyrophosphate (TPP): TPP is a coenzyme involved in the decarboxylation of alpha-keto acids but is not directly related to the inhibition of DNA synthesis by methotrexate. Therefore, the drug that decreases the toxicity of methotrexate to normal cells by bypassing the cellular requirement for thymidylate synthase is the correct choice.",0.0089,0.0501,0.2887,0.1115,0.0498,0.0929,0.0929,0.4749,0.5845,0.6856
"A 4082-g (9-lb) male newborn is delivered in the hospital at 40 weeks' gestation to a 28-year-old primigravid woman. Pregnancy and delivery were uncomplicated. Apgar scores were 8 and 9 at 1 and 5 minutes, respectively. Examination of the newborn's tongue shows a small blind pit in the midline located near the intersection of the anterior two-thirds and the posterior one-third. Ultrasonography of the neck shows a mass attached to the hyoid bone. Cells in the mass produce a hormone that binds to which of the following?",Cells in the mass produce a hormone that binds to which of the following?,"
A. G protein-linked receptors 
B. Ligand-gated ion channels 
C. Nuclear receptors 
D. Receptor tyrosine kinases 
E. σ Receptors
",C,A,False,"The structure described on the newborn's tongue—a small blind pit in the midline near the intersection of the anterior two-thirds and the posterior one-third—indicates a cleft palate. The presence of a cleft palate can be associated with certain endocrine conditions, particularly those involving hormonal imbalances. The mass attached to the hyoid bone during ultrasonography suggests a possible parathyroid or thyroid-related issue, as these glands are located in the neck. Given the context of a newborn with a cleft palate, it is most likely that the mass is related to a condition affecting the parathyroid gland, specifically hyperparathyroidism. Hyperparathyroidism can be caused by parathyroid adenomas or hyperplasia, both of which can produce parathyroid hormone (PTH). PTH is a hormone that acts through G protein-linked receptors. These receptors are coupled to G proteins, which then activate various intracellular signaling pathways, including those involved in calcium metabolism. Therefore, the cells in the mass produce a hormone (PTH) that binds to G protein-linked receptors. This makes option A the correct answer. Options B, C, D, and E are incorrect because they do not align with the function of parathyroid hormone. Ligand-gated ion channels, nuclear receptors, receptor tyrosine kinases, and σ receptors are not typically associated with the action of parathyroid hormone.",0.0129,0.0508,0.3078,0.1135,0.0881,0.1048,0.1048,0.5159,0.5891,0.7532
An investigator is studying how mice respond to filarial parasitic infections. Mice deficient in a specific protein found in eosinophils (Group X) are compared with wild-type mice (Group Y). Biopsies of lymph nodes from Group X mice show more adult worms than lymph nodes from Group Y mice. Group X mice most likely lack which of the following?,Group X mice most likely lack which of the following?,"
A. Cathelicidin-related antimicrobial peptide 
B. Lysozyme 
C. Major basic protein 
D. Myeloperoxidase 
E. α-Defensin
",C,C,True,"The presence of adult worms in the lymph nodes of Group X mice suggests that these mice have an impaired immune response to filarial parasites. Eosinophils play a crucial role in the immune system's defense against parasitic infections, particularly those caused by helminths like filarial worms. Among the options provided, the major basic protein (MBP), also known as eosinophil cationic protein (ECP), is a key component of eosinophils. MBP has potent antimicrobial properties and is involved in the killing of pathogens, including filarial worms. Therefore, if Group X mice are deficient in MBP, it would impair their ability to effectively combat the infection, leading to higher numbers of adult worms in their lymph nodes. Let's examine why the other options are less likely: A. Cathelicidin-related antimicrobial peptide - While cathelicidins are important antimicrobial peptides, they are not specifically associated with eosinophils. They are more commonly found in neutrophils and macrophages. B. Lysozyme - Lysozyme is an enzyme that breaks down the cell walls of certain bacteria. It is not typically associated with eosinophils and does not directly contribute to the defense against filarial worms. C. Major basic protein (MBP) - As mentioned earlier, MBP is a critical component of eosinophils and plays a significant role in the immune response against parasitic infections. Its deficiency would indeed lead to a compromised immune response, resulting in higher worm loads. D. Myeloperoxidase - This enzyme is primarily found in neutrophils and is involved in the oxidative burst mechanism of neutrophil activation. It is not related to eosinophils and thus does not explain the observed phenomenon. E. α-Defensin - Defensins are a family of antimicrobial peptides that are produced by various immune cells, including eosinophils. However, they are not as specific to eosinophils as MBP and do not directly address the issue of filarial worm burden. In conclusion, Group X mice most likely lack major basic protein (MBP), which is essential for the effective immune response against filarial worms, leading to higher worm loads in their lymph nodes.",0.008,0.0237,0.197,0.0526,0.0294,0.0468,0.0468,0.3957,0.5483,0.6431
