background,question,option,ground_truth,prediction,acc,explanation,bleu4,bleu1,meteor,rouge1,rouge2,rougeL,rougeLsum,bertscore_f1,bertscore_f1_avg_sent,bertscore_f1_max_sent
"A 32-year-old woman, gravida 4, para 4, comes to the office 1 week after an uncomplicated vaginal delivery of a 3020-g (6-lb 11-oz) term female newborn. She has been breast-feeding her daughter since birth. The patient says that she cries frequently for no reason, is irritable, and is worried about her infant's long-term health. The patient reports having no appetite. She says that her husband and mother say that she is depressed and think she is anorexic. She has not had auditory hallucinations, confusion, or disorientation. She denies suicidal or homicidal ideation. She has a history of postpartum psychosis following the birth of her first child; she had no similar symptoms after the births of her second and third children. Which of the following factors in this patient's history most strongly indicates a poor prognosis?",Which of the following factors in this patient's history most strongly indicates a poor prognosis?,"
A. Anorexia 
B. Depressed mood 
C. History of psychosis 
D. Multiparity
",C,C,True,"- A. Anorexia: While anorexia can be a symptom of depression and can contribute to poor health outcomes, it is not the strongest indicator of a poor prognosis in this context. Anorexia is more of a symptom that can be managed and treated. - B. Depressed mood: A depressed mood is a common symptom of postpartum depression, but it is not the strongest indicator of a poor prognosis. Postpartum depression can be effectively treated with therapy and medication. - C. History of psychosis: This is the most significant factor indicating a poor prognosis. Postpartum psychosis is a severe and potentially life-threatening condition that requires immediate medical attention. The recurrence of psychosis after a previous episode is a strong indicator of a high risk for future episodes, which can be associated with severe complications, including self-harm or harm to the infant. - D. Multiparity: Being multiparous (having given birth multiple times) does not inherently indicate a poor prognosis. While multiparity can sometimes be associated with increased risk factors for certain conditions, it is not as significant as a history of postpartum psychosis in predicting a poor outcome. Given the patient's history of postpartum psychosis following the birth of her first child, this is the most critical factor that suggests a higher risk for a poor prognosis, especially considering the potential for recurrence and the severity of the condition.",0.0,0.0472,0.3155,0.1157,0.05,0.0909,0.0909,0.4846,0.5858,0.6941
"A 47-year-old man comes to the office to establish care. He recently moved to the area and has not been evaluated by a physician for more than 3 years. He reports a 1-year history of bilateral knee pain that worsens after prolonged standing, but he otherwise has felt well. Medical history is unremarkable and his only medication is acetaminophen as needed for his knee pain. Family history is significant for hypothyroidism in his mother and myocardial infarction in a paternal uncle at age 55 years. The patient drinks five to six beers weekly and does not smoke cigarettes. BMI is 32 kg/m² . Vital signs are temperature 36.1°C (97.0°F), pulse 78/min, respirations 12/min, and blood pressure 138/89 mm Hg. The patient is not in distress. Physical examination discloses no abnormalities. Results of fasting serum lipid studies obtained in preparation for today's visit are shown: Cholesterol Total 264 mg/dL HDL 54 mg/dL LDL 170 mg/dL Triglycerides 200 mg/dL Which of the following is the most appropriate next step in management regarding the patient's laboratory study results?",Results of fasting serum lipid studies obtained in preparation for today's visit are shown: Cholesterol Total 264 mg/dL HDL 54 mg/dL LDL 170 mg/dL Triglycerides 200 mg/dL Which of the following is the most appropriate next step in management regarding the patient's laboratory study results?,"
A. Prescribe atorvastatin 
B. Prescribe cholestyramine 
C. Recommend diet and low-impact exercise 
D. Refer the patient to a cardiologist 
E. Repeat fasting laboratory studies in 1 month
",C,C,True,"The patient's lipid profile shows elevated total cholesterol (264 mg/dL), LDL cholesterol (170 mg/dL), and triglycerides (200 mg/dL), while his HDL cholesterol (54 mg/dL) is within a healthy range. The patient's BMI of 32 kg/m² indicates obesity, which is a risk factor for dyslipidemia. Given that the patient has no significant cardiovascular disease or other high-risk conditions, the initial approach should focus on lifestyle modifications. Option A (Prescribe atorvastatin) is not the most appropriate first step because the patient does not have a history of cardiovascular disease, and his LDL cholesterol, while elevated, is not at a level that would typically warrant immediate pharmacological intervention without first attempting lifestyle changes. Option B (Prescribe cholestyramine) is not the best choice because cholestyramine is a bile acid sequestrant typically used as an adjunctive therapy for hypercholesterolemia, especially when statins are contraindicated or not tolerated. It is not the first-line treatment for primary management of dyslipidemia. Option C (Recommend diet and low-impact exercise) is the most appropriate next step. Lifestyle modifications, including dietary changes and regular physical activity, are the cornerstone of managing dyslipidemia, especially in the absence of established cardiovascular disease. These changes can help reduce LDL cholesterol and triglycerides while potentially increasing HDL cholesterol. Option D (Refer the patient to a cardiologist) is not necessary at this stage because the patient does not have a history of cardiovascular disease, and his lipid profile, while abnormal, does not indicate an immediate need for specialist care. Option E (Repeat fasting laboratory studies in 1 month) is not the best approach because it does not address the underlying issues contributing to the patient's dyslipidemia. Immediate lifestyle modifications are more beneficial than waiting to see if the lipid profile improves on its own. In summary, given the patient's profile and the absence of significant cardiovascular risk factors, recommending diet and low-impact exercise is the most appropriate next step in managing his dyslipidemia.",0.0215,0.1013,0.3291,0.21,0.095,0.1365,0.1365,0.554,0.5535,0.7063
"A 37-year-old man comes to the emergency department because he has felt nauseated and light-headed for the past hour. Medical history is significant for esophageal varices secondary to alcohol-related cirrhosis and ascites treated with spironolactone. He drinks eight to ten alcoholic beverages daily. While you are obtaining additional history, the patient vomits a large volume of bright red blood and becomes difficult to arouse. Vital signs are temperature 36.0°C (96.8°F), pulse 110/min, respirations 12/min, and blood pressure 90/50 mm Hg. Following initiation of intravenous fluids, which of the following is the most appropriate immediate management?","Following initiation of intravenous fluids, which of the following is the most appropriate immediate management?","
A. Arrange for transjugular intrahepatic portal vein shunting 
B. Begin intravenous vasopressin therapy 
C. Do endotracheal intubation 
D. Do upper endoscopy 
E. Insert an esophageal tube for balloon tamponade
",C,E,False,"The patient presents with signs of acute upper gastrointestinal bleeding, likely from esophageal varices given his history of alcohol-related cirrhosis and esophageal varices. The symptoms of nausea, light-headedness, vomiting of bright red blood, and hypotension (BP 90/50 mm Hg) indicate a significant hemorrhage that requires immediate intervention to control the bleeding and stabilize the patient. Option E, inserting an esophageal tube for balloon tamponade, is the most appropriate immediate management. This procedure can be performed quickly and can provide immediate control of bleeding from esophageal varices by applying pressure to the site of bleeding. Option A, arranging for transjugular intrahepatic portal vein shunting (TIPS), is a more definitive procedure that is not appropriate in the acute setting of massive bleeding. TIPS is used to reduce portal hypertension and prevent future bleeding but is not an immediate life-saving measure. Option B, beginning intravenous vasopressin therapy, can help reduce portal pressure and may be considered as part of the management, but it does not directly control the source of bleeding. It is more of a supportive measure and should be used in conjunction with other interventions. Option C, performing endotracheal intubation, is not indicated unless the patient is at risk of aspiration or has respiratory compromise. While the patient is difficult to arouse, this does not necessarily mean that intubation is required immediately. The primary concern is controlling the source of bleeding. Option D, performing an upper endoscopy, is a critical part of the management plan for variceal bleeding but is not the immediate first step in this scenario. Endoscopy can be used to identify the source of bleeding and to perform endoscopic variceal ligation, but it is not as immediately life-saving as balloon tamponade in the context of ongoing, massive bleeding. Therefore, the most appropriate immediate management is to insert an esophageal tube for balloon tamponade to control the bleeding and stabilize the patient's condition.",0.0086,0.0312,0.1988,0.0597,0.036,0.0597,0.0597,0.4854,0.6075,0.7221
"A 25-year-old man was admitted to the hospital yesterday with a massive hemothorax sustained as a result of a stab wound. Left lateral thoracotomy was done because more than 2 L of blood returned following chest tube placement. The thoracotomy disclosed a bleeding intercostal vessel that was repaired by suture ligation. Vital signs now are temperature 36.0°C (96.8°F), pulse 100/min, respirations 18/min, and blood pressure 120/78 mm Hg. Pulse oximetry on 5 L/min of oxygen via nasal cannula shows an oxygen saturation of 95%. Physical examination discloses a well-approximated staple line at the incision site and mild erythema. Decreased respiratory excursion is noted on the left side. The chest tube is draining a small amount of serosanguineous fluid; no air leak is noted. Which of the following is the most appropriate next step in management? Why not the other choices?",Why not the other choices?,"
A. Administration of broad-spectrum antibiotics 
B. Initiation of tube feedings 
C. Pain reduction 
D. Physical therapy 
E. Psychological evaluation for post-traumatic stress disorder
",C,C,True,"- C. Pain reduction: This is the most appropriate next step in management. Postoperative pain management is crucial for several reasons. Pain can lead to respiratory complications, such as decreased respiratory excursion and atelectasis, which are already noted in this patient. Effective pain control can improve the patient's ability to breathe deeply, cough, and mobilize, thereby reducing the risk of complications like pneumonia and atelectasis. Additionally, pain management can improve the patient's overall comfort and compliance with postoperative care. - A. Administration of broad-spectrum antibiotics: While antibiotics are often used prophylactically in surgical procedures to prevent infection, the current clinical scenario does not indicate an active infection. The patient's vital signs are stable, and there is only mild erythema at the incision site, which is not necessarily indicative of an infection requiring broad-spectrum antibiotics. Therefore, this is not the most urgent or appropriate next step. - B. Initiation of tube feedings: There is no indication in the provided information that the patient is malnourished or unable to eat orally. Given that the patient is stable and there is no mention of gastrointestinal complications, initiating tube feedings is not the most pressing concern at this time. - D. Physical therapy: While physical therapy can be beneficial in the recovery process, especially to prevent complications such as atelectasis and to promote lung expansion, it is secondary to ensuring the patient is comfortable and pain-free. Pain management should be addressed first to ensure the patient can participate effectively in physical therapy. - E. Psychological evaluation for post-traumatic stress disorder (PTSD): Although psychological support is important, especially for a patient who has experienced a traumatic event, the immediate priority is to ensure the patient's physical well-being. Given the patient's current stable condition and the need to address physical recovery, psychological evaluation can be considered later in the recovery process once the patient's physical health is stabilized and they are more comfortable. In summary, pain reduction is the most appropriate next step to ensure the patient's comfort and to facilitate recovery by promoting better respiratory function and overall compliance with postoperative care.",0.0,0.0051,0.0223,0.0111,0.0056,0.0111,0.0111,0.3252,0.458,0.5135
"A 45-year-old man returns to the office for ongoing treatment of tuberculous pericarditis. Pericardiocentesis 9 weeks ago showed a serosanguineous effusion; culture of the effusion was positive for Mycobacterium tuberculosis, and therapy with isoniazid, rifampin, and ethambutol was initiated. During the past 2 weeks, he has had increasing shortness of breath on minimal exertion, cough, pain in the right upper quadrant, and swelling of the lower extremities. BMI is 26 kg/m² . Vital signs today are temperature 37.0°C (98.6°F), pulse 100/min, respirations 22/min, and blood pressure 105/65 mm Hg. Physical examination discloses 10 cm of jugular venous distention. Lungs are clear to auscultation and percussion. Cardiac examination discloses distant but normal heart sounds. The liver is tender and is palpated 3 cm below the right costal margin. There is 2+ to 3+ pitting edema from the knees distally. HIV antibody test is negative. ECG shows nonspecific ST-T changes. Chest x-ray today is unchanged from the x-ray obtained at the time of diagnosis, which showed resolution of apical and perihilar infiltrates and a normal-sized heart. Which of the following is the most appropriate next step in management?",Which of the following is the most appropriate next step in management?,"
A. Add furosemide therapy and reevaluate in 4 weeks 
B. Add prednisone therapy 
C. Add streptomycin and cycloserine therapy 
D. Order bronchoscopy for brushings and cytology 
E. Order echocardiography
",E,E,True,"The patient presents with a history of tuberculous pericarditis and now has signs of worsening cardiac function, including shortness of breath, jugular venous distention, and peripheral edema. The cardiac examination reveals distant heart sounds, which can be indicative of pericardial effusion or tamponade. The liver is tender and enlarged, which could be due to right-sided heart failure or hepatic congestion secondary to pericardial disease. Echocardiography is the most appropriate next step because it can provide critical information about the pericardial effusion, cardiac function, and the presence of any pericardial constriction or tamponade. This imaging modality is non-invasive and can help guide further management, such as the need for pericardiocentesis or surgical intervention. Option A (Add furosemide therapy and reevaluate in 4 weeks) is not the best initial step because the underlying cause of the symptoms needs to be identified first. Diuretics can be used to manage symptoms but should not be the primary approach without understanding the cause. Option B (Add prednisone therapy) might be considered in the context of pericarditis, especially if there is evidence of constrictive pericarditis. However, this should be based on the echocardiographic findings and not as an initial step. Option C (Add streptomycin and cycloserine therapy) is not indicated unless there is evidence of drug resistance or the current regimen is failing. The patient is already on a standard regimen for tuberculosis, and there is no indication of treatment failure or resistance. Option D (Order bronchoscopy for brushings and cytology) is not relevant to the current clinical scenario, as the patient's symptoms and physical examination findings are more indicative of cardiac issues rather than respiratory pathology. Therefore, echocardiography is the most appropriate next step to evaluate the cardiac status and guide further management.",0.0094,0.0311,0.2152,0.0726,0.0399,0.0726,0.0726,0.4484,0.5637,0.6778
"A 40-year-old woman, gravida 2 para 2, comes to the office because of bulging veins in her legs that have slowly become more visible since she first noticed them 2 years ago. She says they seem to worsen when she stands for long periods of time, but she reports no associated pain. She is concerned that this problem may be life-threatening. Medical history is otherwise unremarkable and she takes no medications. Both of her pregnancies resulted in uncomplicated vaginal deliveries at 40 weeks' gestation. BMI is 23 kg/m². Vital signs are normal. Physical examination discloses compressible veins in both lower extremities below the knees that are worse on the left. The remainder of the examination discloses no abnormalities. Which of the following is the most appropriate next step?",Which of the following is the most appropriate next step?,"
A. Compression stockings 
B. Surgical ligation of the largest veins 
C. Venography 
D. Venous duplex ultrasonography 
E. Warfarin therapy
",A,D,False,"The patient presents with a common condition known as varicose veins, which are dilated, tortuous veins that are often visible and palpable. The symptoms described, such as worsening with prolonged standing and the absence of pain, are typical for this condition. Given the patient's history and physical examination findings, the most appropriate next step is to perform venous duplex ultrasonography. - A. Compression stockings: While compression stockings can be a part of the management plan for varicose veins, they are not the initial diagnostic step. They are used to alleviate symptoms and prevent complications, but they do not provide a diagnosis. - B. Surgical ligation of the largest veins: This is a treatment option for severe cases of varicose veins, but it is not the first step. Before considering surgery, it is important to confirm the diagnosis and assess the extent of the venous insufficiency. - C. Venography: Venography is an invasive procedure that involves injecting contrast material into the veins to visualize them. It is not typically the first-line diagnostic tool for varicose veins due to its invasiveness and the availability of less invasive alternatives like duplex ultrasonography. - D. Venous duplex ultrasonography: This is the most appropriate next step. It is a non-invasive imaging technique that can assess the structure and function of the veins, including the presence of venous insufficiency, deep vein thrombosis, and the competency of the venous valves. This information is crucial for planning the appropriate management strategy. - E. Warfarin therapy: Warfarin is an anticoagulant used to prevent blood clots, typically in conditions such as deep vein thrombosis or pulmonary embolism. There is no indication for anticoagulation in this patient based on the information provided, as there is no evidence of thrombosis or other conditions requiring anticoagulation. Therefore, the most appropriate next step is to perform venous duplex ultrasonography to confirm the diagnosis and assess the extent of the venous insufficiency.",0.0085,0.0224,0.1829,0.0554,0.0372,0.0554,0.0554,0.4303,0.5457,0.676
"A 39-year-old woman, gravida 2, para 2, comes to the community-based health center because of a 6-month history of a copious, foul-smelling vaginal discharge. She also reports spotting that began 6 months ago and has progressed to heavy bleeding during the past 3 weeks. Medical history is significant for an abnormal Pap smear in her 20s; her most recent Pap smear was done 12 years ago during her second pregnancy, and she recalls the results as being normal. She takes no medications. The patient was married for 16 years; her husband died 4 years ago and had undergone vasectomy after the birth of their last child. The patient has not had any new sexual partners since her husband's death. BMI is 32 kg/m². Vital signs are temperature 37.2°C (99.0°F), pulse 90/min, respirations 14/min, and blood pressure 155/96 mm Hg. Speculum examination discloses normal vaginal mucosa. The cervix is friable with a 1-cm exophytic mass lateral to the cervical os at the nine o'clock position. Which of the following is the most critical factor in formulating a management plan for this patient?",Which of the following is the most critical factor in formulating a management plan for this patient?,"
A. Future fertility plans 
B. Hypertension 
C. Obesity 
D. Patient age 
E. Stage of disease
",E,E,True,"In formulating a management plan for this patient, the most critical factor is the stage of the disease. The presence of a friable cervix with an exophytic mass and a history of abnormal vaginal discharge and bleeding suggests a possible malignancy, such as cervical cancer. The stage of the disease will determine the appropriate treatment approach, which could range from surgery to radiation therapy or chemotherapy, depending on the extent of the disease and whether it has spread beyond the cervix. A. Future fertility plans - While important, this is less critical in the immediate context of a potential malignancy. The patient's history indicates she has already had two children and her husband has passed away, making fertility considerations less relevant to the immediate management of a possible cervical cancer. B. Hypertension - Although hypertension is a significant health issue, it is not the most critical factor in managing a potential malignancy. Hypertension would be managed concurrently with the primary concern of the cervical mass. C. Obesity - Obesity can affect the patient's overall health and may influence the choice of treatment options, such as surgical risks. However, it is not the primary factor in determining the management of a suspected malignancy. D. Patient age - Age can influence the type of treatment a patient might receive, but it is not the most critical factor in the immediate management of a suspected cervical cancer. The stage of the disease will have a more direct impact on the treatment plan. E. Stage of disease - This is the most critical factor because it will determine the most appropriate and effective treatment plan. The stage will guide whether the treatment should be curative or palliative, and whether it involves surgery, radiation, chemotherapy, or a combination of these.",0.0216,0.0459,0.2031,0.1036,0.0847,0.0841,0.0841,0.5291,0.6011,0.7862
"A 28-year-old man comes to the office for an annual health maintenance examination. He says he has been generally healthy. Three months ago he began walking three times weekly for at least 30 minutes, and he has eliminated salt from his diet after a blood pressure measurement at a local pharmacy was 160/96 mm Hg. Medical history is unremarkable and he takes no medications. Family history is remarkable for hyperlipidemia, hypertension, type 2 diabetes mellitus, and coronary artery disease. The patient is 188 cm (6 ft 2 in) tall and weighs 135 kg (298 lb); BMI is 38 kg/m². Vital signs are temperature 36.8°C (98.2°F), pulse 102/min, respirations 18/min, and blood pressure 156/98 mm Hg. The abdomen is protuberant with no masses. The remainder of the physical examination discloses no abnormalities. Results of fasting laboratory studies are shown: Serum Cholesterol Total - 202 mg/dL HDL - 33 mg/dL LDL - 137 mg/dL Triglycerides - 158 mg/dL Glucose - 104 mg/dL Blood Hematocrit - 46% Hemoglobin - 15.6 g/dL WBC - 9800/mm³ Pharmacotherapy should be directed toward which of the following?",6 g/dL WBC - 9800/mm³ Pharmacotherapy should be directed toward which of the following?,"
A. Aiding with metabolism of glucose 
B. Decreasing pulse rate 
C. Decreasing serum LDL-cholesterol concentration 
D. Lowering blood pressure 
E. Suppressing appetite
",D,D,True,"The patient's blood pressure readings (156/98 mm Hg) are above the normal range, indicating hypertension. The patient's lifestyle changes, such as walking three times a week and eliminating salt from his diet, are positive steps towards managing his blood pressure. However, given the persistent elevated blood pressure, pharmacotherapy should be considered to lower blood pressure effectively. A. Aiding with metabolism of glucose - While the patient's fasting glucose level is within the normal range (104 mg/dL), there is no immediate indication for pharmacotherapy aimed at glucose metabolism. The patient's family history of type 2 diabetes mellitus suggests a risk, but current glucose levels do not necessitate pharmacological intervention. B. Decreasing pulse rate - The patient's pulse rate is 102/min, which is elevated but not necessarily indicative of a condition requiring pharmacotherapy aimed at decreasing the pulse rate. The elevated pulse could be related to the patient's obesity and hypertension, and addressing these conditions may help reduce the pulse rate. C. Decreasing serum LDL-cholesterol concentration - The patient's LDL cholesterol level is 137 mg/dL, which is considered borderline high. However, the primary concern based on the patient's current presentation is hypertension. While managing cholesterol is important, especially given the family history of hyperlipidemia and coronary artery disease, the immediate pharmacotherapy should focus on lowering blood pressure. D. Lowering blood pressure - This is the correct answer. The patient's blood pressure is consistently above the normal range, indicating hypertension. Given the patient's BMI of 38 kg/m² (indicating obesity), family history of hypertension, and the persistence of elevated blood pressure despite lifestyle modifications, pharmacotherapy aimed at lowering blood pressure is warranted. E. Suppressing appetite - While the patient is obese, there is no indication for pharmacotherapy aimed at suppressing appetite as the primary intervention. Lifestyle modifications, including diet and exercise, are the first-line approach to weight management. If these are not sufficient, further discussion about weight management strategies, including potential pharmacotherapy, would be appropriate, but it is not the primary focus based on the current presentation.",0.0,0.0228,0.0952,0.0444,0.0112,0.0389,0.0389,0.4372,0.5346,0.5923
"A 22-year-old man comes to the office for evaluation 3 days after his girlfriend was diagnosed with trichomoniasis vaginalis. The patient has not had urethral discharge, dysuria, testicular pain, or genital skin lesions. He has been monogamous with his girlfriend and has been dating her for the past 6 months. He previously had one sexual partner at age 20 years. The patient has not consistently used condoms. He has never had any sexually transmitted diseases. Medical history is unremarkable and he takes no medications. Vital signs are normal. Genitourinary examination discloses no lesions or urethral discharge. Testes are symmetrical without tenderness or masses. There are shotty inguinal lymph nodes. In addition to recommending condom use, which of the following is the most appropriate next step?","In addition to recommending condom use, which of the following is the most appropriate next step?","
A. Obtain a urethral swab for potassium hydroxide preparation 
B. Order urinalysis and urine culture 
C. Prescribe ceftriaxone and doxycycline therapy 
D. Prescribe metronidazole therapy 
E. Reassure the patient that no treatment is necessary
",D,D,True,"Given the context of the patient's girlfriend being diagnosed with Trichomonas vaginalis, it is highly likely that the patient has also been exposed to the same infection, even though he is asymptomatic. Trichomoniasis is a sexually transmitted infection (STI) caused by the protozoan parasite Trichomonas vaginalis, and it can be transmitted between sexual partners. The patient's history of not consistently using condoms increases the risk of transmission. Option A, obtaining a urethral swab for potassium hydroxide preparation, is not appropriate for diagnosing Trichomonas vaginalis. Potassium hydroxide (KOH) preparation is typically used for diagnosing fungal infections, not protozoan infections like trichomoniasis. Option B, ordering urinalysis and urine culture, would not be the most appropriate next step. While these tests can help identify other urinary tract infections or STIs, they are not specific for Trichomonas vaginalis and would not be the most efficient way to diagnose this particular infection. Option C, prescribing ceftriaxone and doxycycline therapy, is not the correct treatment for Trichomonas vaginalis. This combination is typically used for treating gonorrhea and chlamydia, which are bacterial infections, not protozoan infections. Option D, prescribing metronidazole therapy, is the correct answer. Metronidazole is the first-line treatment for trichomoniasis. It is effective against the Trichomonas vaginalis parasite and is recommended for both symptomatic and asymptomatic infections. Given the patient's recent exposure to his infected partner, treating him with metronidazole is a prudent step to prevent the spread of the infection and to clear the parasite from his system. Option E, reassuring the patient that no treatment is necessary, is incorrect. Even though the patient is asymptomatic, he is at risk of having the infection and could unknowingly transmit it to his partner or future partners. Therefore, treatment is necessary to prevent further transmission and to ensure the infection is cleared. In summary, the most appropriate next step is to prescribe metronidazole therapy to treat the likely trichomoniasis infection in the patient.",0.0056,0.0334,0.2235,0.0653,0.0358,0.0593,0.0593,0.4446,0.5679,0.6602
"A 25-year-old man comes to the office because he has had a ""coating"" on his tongue during the past 2 weeks and has had an unintentional 4.5-kg (10-lb) weight loss during the past 6 months. He has not had oral pain or difficulty swallowing. Medical history is unremarkable and he takes no medications. He has smoked one pack of cigarettes daily for the past 5 years and he drinks two to three beers weekly. He is sexually active with two male partners and does not consistently use condoms. BMI is 25kg/m². Vital signs are temperature 37.1°C (98.8°F), pulse 83/min, respirations 16/min, and blood pressure 114/74 mm Hg. Oral examination shows a white plaque on the lateral aspect of the tongue bilaterally; an attempt to scrape the lesion from the tongue is unsuccessful. Anterior and posterior cervical lymph nodes are enlarged bilaterally but are mobile and not tender to palpation. The remainder of the physical examination discloses no abnormalities. A rapid HIV test is positive. Results of other laboratory studies are shown: Blood CD4+ T-lymphocyte count - 128/mm³ Hematocrit - 36% Hemoglobin - 12.0 g/dL WBC - 1400/mm³ Neutrophils, segmented - 79% Eosinophils - 3% Lymphocytes - 11% Monocytes - 7% Platelet count - 124,000/mm³ Which is of the following is the most appropriate clinical intervention at this time?","0 g/dL WBC - 1400/mm³ Neutrophils, segmented - 79% Eosinophils - 3% Lymphocytes - 11% Monocytes - 7% Platelet count - 124,000/mm³ Which is of the following is the most appropriate clinical intervention at this time?","
A. Antiretroviral therapy 
B. Liquid nitrogen therapy applied to the tongue lesions 
C. Micafungin therapy 
D. Surgical excision of the tongue lesions 
E. Systemic chemotherapy with liposomal doxorubicin
",A,A,True,"The patient presents with a positive HIV test and a CD4+ T-lymphocyte count of 128/mm³, which is indicative of an advanced stage of HIV infection (AIDS). The presence of a white plaque on the tongue, which is not easily scraped off, is highly suggestive of oral candidiasis, a common opportunistic infection in patients with HIV/AIDS. The patient also has an unintentional weight loss and enlarged lymph nodes, which are additional signs of advanced HIV infection. A. Antiretroviral therapy (ART) is the cornerstone of HIV management and is essential for all patients diagnosed with HIV, regardless of their CD4 count. In this case, given the low CD4 count and the presence of an opportunistic infection (oral candidiasis), initiating ART is critical to improve the patient's immune function and prevent further opportunistic infections. B. Liquid nitrogen therapy applied to the tongue lesions is not the most appropriate initial intervention. While it might be used to manage the symptoms of oral candidiasis, it does not address the underlying HIV infection or the patient's immunocompromised state. C. Micafungin therapy is an antifungal agent that could be used to treat the oral candidiasis. However, it is not the most appropriate initial intervention because it does not address the primary issue, which is the HIV infection itself. Antifungal therapy would be a supportive measure, not the primary treatment. D. Surgical excision of the tongue lesions is not indicated in this case. The lesions are likely due to oral candidiasis, which is a fungal infection that can be treated with antifungal medications. Surgical intervention would be unnecessary and potentially harmful. E. Systemic chemotherapy with liposomal doxorubicin is not appropriate for this patient. This type of chemotherapy is used to treat certain cancers and is not indicated for the management of HIV or its opportunistic infections. In summary, the most appropriate clinical intervention at this time is to initiate antiretroviral therapy to manage the HIV infection and improve the patient's immune status. This will also help in managing the opportunistic infections and preventing further complications.",0.0131,0.0443,0.167,0.0796,0.0587,0.0796,0.0796,0.462,0.4757,0.568
A 24-year-old recent college graduate comes to the office because of a 3-year history of increased frequency of urination and occasional incontinence whenever she travels. She says the urinary symptoms typically begin a few days before she is going to fly and they stop the day after she arrives at her destination. She says she is anxious about flying. She reports having had similar but milder symptoms prior to examinations before graduating. Medical history is otherwise unremarkable. Her only medication is an oral contraceptive. Vital signs are normal. Physical examination discloses no abnormalities. Urinalysis and urine culture are normal. Which of the following is the most appropriate next step?,Which of the following is the most appropriate next step?,"
A. Recommend behavioral therapy 
B. Recommend psychoanalytic psychotherapy 
C. Recommend that the patient avoid any stressful activities that cause the problem 
D. Review the patient's sexual history 
E. Reassure the patient that her symptoms will resolve in time
",A,A,True,"The patient's symptoms of increased frequency of urination and occasional incontinence appear to be triggered by anxiety related to flying and, previously, to examinations. This suggests a psychogenic cause for her urinary symptoms, which is a common manifestation of anxiety disorders. Behavioral therapy, which includes techniques such as cognitive-behavioral therapy (CBT), can be highly effective in managing anxiety and its physical manifestations, including urinary symptoms. Option B, recommending psychoanalytic psychotherapy, is less appropriate because it is a more intensive and long-term form of therapy that focuses on uncovering unconscious conflicts. While it may be beneficial for some patients, it is not the most direct or efficient approach for managing anxiety-related symptoms like those described. Option C, recommending that the patient avoid any stressful activities that cause the problem, is not practical or advisable. Avoidance can reinforce anxiety and prevent the patient from learning to cope with stressors effectively. It also does not address the underlying anxiety. Option D, reviewing the patient's sexual history, is not relevant to the patient's symptoms, which are clearly linked to anxiety and not to any sexual health issues. Option E, reassuring the patient that her symptoms will resolve in time, is not sufficient. While reassurance can be part of the treatment, it does not provide the patient with the tools she needs to manage her anxiety and the associated symptoms. Therefore, the most appropriate next step is to recommend behavioral therapy, which can help the patient manage her anxiety and reduce the frequency of her urinary symptoms.",0.0071,0.0281,0.2141,0.0672,0.0376,0.0672,0.0672,0.4577,0.5448,0.6283
"A 22-year-old woman comes to the emergency department because of a 5-day history of sore throat and fever. During the past 3 days, she also has noticed a change in her voice and has had increased pain with swallowing. She has been taking acetaminophen since her symptoms began. Medical history is unremarkable and she takes no routine medications. Vital signs are temperature 40.0°C (104.0°F), pulse 130/min, respirations 18/min, and blood pressure 102/66 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 97%. Examination of the oropharynx shows erythema, edema, and anterior displacement of the right side of the soft palate. The uvula is deviated to the left. There is a white exudate on the right tonsil. Trismus is noted. Palpation of the neck discloses enlarged, tender, mobile anterior cervical lymph nodes. In addition to antibiotic therapy, which of the following is the most appropriate management?","In addition to antibiotic therapy, which of the following is the most appropriate management?","
A. Incision and drainage 
B. Intravenous methylprednisolone therapy 
C. Oral nystatin therapy 
D. Salt water gargle 
E. Tonsillectomy
",A,B,False,"The patient's presentation is consistent with peritonsillar abscess (PTA), a complication of tonsillitis characterized by severe sore throat, fever, trismus (difficulty opening the mouth), and uvular deviation. The physical examination findings, including erythema, edema, anterior displacement of the soft palate, and a white exudate on the right tonsil, are indicative of this condition. A. Incision and drainage: While incision and drainage (I&D) is a definitive treatment for peritonsillar abscess, it is typically performed after the patient has been stabilized with antibiotics and, often, corticosteroids. The primary goal here is to reduce inflammation and manage the acute symptoms before proceeding to I&D. B. Intravenous methylprednisolone therapy: Corticosteroids, such as methylprednisolone, are often used in conjunction with antibiotics to reduce inflammation and improve symptoms more rapidly. This can help alleviate trismus and improve the patient's ability to swallow, which is crucial given the severity of her symptoms and the high fever. C. Oral nystatin therapy: Nystatin is an antifungal medication used to treat fungal infections, which are not indicated in this case. The patient's symptoms are more consistent with a bacterial infection, specifically a peritonsillar abscess. D. Salt water gargle: While gargling with salt water can provide some symptomatic relief for a sore throat, it is not sufficient for managing a peritonsillar abscess, which requires more aggressive treatment. E. Tonsillectomy: Tonsillectomy is a surgical procedure to remove the tonsils and is not typically performed as an initial treatment for a peritonsillar abscess. It may be considered in cases of recurrent tonsillitis or abscesses but is not the immediate management for this acute condition. In summary, the patient's condition requires immediate intervention to reduce inflammation and manage symptoms effectively, making intravenous methylprednisolone therapy the most appropriate additional management alongside antibiotics.",0.0,0.0353,0.209,0.0717,0.0197,0.0651,0.0651,0.4619,0.5697,0.6849
